  7.6510   49.286   230.41     WC01       XX        0 -32.0826 -177.1480    10.00    0.000   0.0000   1.0000   0.3000
  7.5762   50.324   232.83     EE02       XX        0 -32.0826 -177.1480    10.00    0.000   0.0000   1.0000   0.3000
  7.8163   46.993   231.01     WW03       XX        0 -32.0826 -177.1480    10.00    0.000   0.0000   1.0000   0.3000
  7.7028   48.581   232.98     EC04       XX        0 -32.0826 -177.1480    10.00    0.000   0.0000   1.0000   0.3000
  7.6683   49.042   231.69     CC05       XX        0 -32.0826 -177.1480    10.00    0.000   0.0000   1.0000   0.3000
  7.7263   48.256   232.25     CC08       XX        0 -32.0826 -177.1480    10.00    0.000   0.0000   1.0000   0.3000
  7.7831   47.434   231.84     WC04       XX        0 -32.0826 -177.1480    10.00    0.000   0.0000   1.0000   0.3000
  4.6105   92.386   149.45     EE03       XX        1 -58.2700 -25.0898    20.69    0.000   0.0000   1.0000   0.3000
  4.5297   95.625   149.55     CC01       XX        1 -58.2700 -25.0898    20.69    0.000   0.0000   1.0000   0.3000
  4.5943   93.171   149.38     EE02       XX        1 -58.2700 -25.0898    20.69    0.000   0.0000   1.0000   0.3000
  4.5780   93.863   149.76     CC08       XX        1 -58.2700 -25.0898    20.69    0.000   0.0000   1.0000   0.3000
  4.5718   94.110   149.52     EC02       XX        1 -58.2700 -25.0898    20.69    0.000   0.0000   1.0000   0.3000
  4.5720   94.101   149.73     CC07       XX        1 -58.2700 -25.0898    20.69    0.000   0.0000   1.0000   0.3000
  4.5535   94.800   149.65     CC04       XX        1 -58.2700 -25.0898    20.69    0.000   0.0000   1.0000   0.3000
  4.5170   96.042   149.98     WW02       XX        1 -58.2700 -25.0898    20.69    0.000   0.0000   1.0000   0.3000
  4.5958   93.103   149.84     CC11       XX        1 -58.2700 -25.0898    20.69    0.000   0.0000   1.0000   0.3000
  6.1871   69.449   331.16     WW02       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  6.0292   71.615   330.73     CC08       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  6.1963   69.326   330.55     WC01       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  6.0621   71.141   330.56     CC06       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  6.0987   70.663   330.39     CC04       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  5.9788   72.281   329.78     EE02       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  6.0804   70.902   330.48     CC05       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  6.1293   70.254   331.47     WW03       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  5.8522   74.017   330.26     EE04       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  6.1379   70.137   330.18     CC02       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  6.1587   69.830   330.06     CC01       XX        2  52.1156 178.0860    10.00    0.000   0.0000   1.0000   0.3000
  6.7145   61.757   110.81     EE04       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.5272   64.355   112.47     CC02       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.6894   62.094   111.38     EE03       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.4590   65.282   111.80     WC03       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.6013   63.329   112.09     EC02       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.5398   64.181   111.82     CC06       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.5333   64.271   112.12     CC04       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.4458   65.474   112.49     WC01       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.6150   63.139   111.33     EC04       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.4792   65.015   111.44     WC04       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.5365   64.227   111.97     CC05       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  6.4000   66.112   111.60     WW03       XX        3 -22.2794 -68.5020   104.25    0.000   0.0000   1.0000   0.3000
  7.6451   49.379   176.17     WC03       XX        4 -55.0614 -129.0400    10.00    0.000   0.0000   1.0000   0.3000
  7.7470   47.971   177.48     EC04       XX        4 -55.0614 -129.0400    10.00    0.000   0.0000   1.0000   0.3000
  7.7548   47.861   175.75     WC05       XX        4 -55.0614 -129.0400    10.00    0.000   0.0000   1.0000   0.3000
  7.5315   50.938   177.46     CC01       XX        4 -55.0614 -129.0400    10.00    0.000   0.0000   1.0000   0.3000
  7.1122   56.717   247.74     WC03       XX        5 -21.8038 169.5480    10.00    0.000   0.0000   1.0000   0.3000
  6.9765   58.578   247.25     CC02       XX        5 -21.8038 169.5480    10.00    0.000   0.0000   1.0000   0.3000
  7.0403   57.719   247.98     CC06       XX        5 -21.8038 169.5480    10.00    0.000   0.0000   1.0000   0.3000
  7.0688   57.323   248.34     CC08       XX        5 -21.8038 169.5480    10.00    0.000   0.0000   1.0000   0.3000
  6.9588   58.839   247.04     CC01       XX        5 -21.8038 169.5480    10.00    0.000   0.0000   1.0000   0.3000
  7.0120   58.110   247.63     CC04       XX        5 -21.8038 169.5480    10.00    0.000   0.0000   1.0000   0.3000
  7.1888   55.662   247.78     WW03       XX        5 -21.8038 169.5480    10.00    0.000   0.0000   1.0000   0.3000
  6.0826   70.853   351.45     WC01       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  5.9149   73.136   351.75     WC04       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  5.9530   72.624   351.24     CC06       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  5.9668   72.422   350.78     EC02       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  6.0760   70.939   350.95     CC01       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  5.9626   72.488   352.14     WW03       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  5.8598   73.892   351.03     EC04       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  5.9309   72.925   351.29     CC07       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  5.9741   72.321   351.19     CC05       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  6.0479   71.332   351.02     CC02       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  5.8662   73.803   351.94     WC05       XX        6  65.4070 -153.2800    17.10    0.000   0.0000   1.0000   0.3000
  4.5390   95.335   148.07     CC04       XX        7 -56.6073 -25.0395    10.00    0.000   0.0000   1.0000   0.3000
  4.5513   94.904   148.37     WC04       XX        7 -56.6073 -25.0395    10.00    0.000   0.0000   1.0000   0.3000
  4.5867   93.528   148.06     EC04       XX        7 -56.6073 -25.0395    10.00    0.000   0.0000   1.0000   0.3000
  4.5627   94.484   148.47     WC05       XX        7 -56.6073 -25.0395    10.00    0.000   0.0000   1.0000   0.3000
  4.5643   94.423   148.18     CC08       XX        7 -56.6073 -25.0395    10.00    0.000   0.0000   1.0000   0.3000
