  7.0490   57.131    90.20     WC03       XX        0  -3.2663 -76.8180   103.00    0.000   0.0000   1.0000   0.3000
  7.1229   56.092    89.80     CC07       XX        0  -3.2663 -76.8180   103.00    0.000   0.0000   1.0000   0.3000
  7.2570   54.246    88.95     EE03       XX        0  -3.2663 -76.8180   103.00    0.000   0.0000   1.0000   0.3000
  7.1300   55.997    90.01     CC06       XX        0  -3.2663 -76.8180   103.00    0.000   0.0000   1.0000   0.3000
  7.1566   55.641    90.90     CC02       XX        0  -3.2663 -76.8180   103.00    0.000   0.0000   1.0000   0.3000
  7.1175   56.170    89.60     CC08       XX        0  -3.2663 -76.8180   103.00    0.000   0.0000   1.0000   0.3000
  7.2788   53.946    89.70     EE02       XX        0  -3.2663 -76.8180   103.00    0.000   0.0000   1.0000   0.3000
  7.1359   55.919    90.21     CC05       XX        0  -3.2663 -76.8180   103.00    0.000   0.0000   1.0000   0.3000
  7.2496   54.351    88.15     EE04       XX        0  -3.2663 -76.8180   103.00    0.000   0.0000   1.0000   0.3000
  7.1639   55.540    91.18     CC01       XX        0  -3.2663 -76.8180   103.00    0.000   0.0000   1.0000   0.3000
  4.5857   93.484   149.58     CC11       XX        1 -57.8985 -24.5804    42.34    0.000   0.0000   1.0000   0.3000
  4.5350   95.390   149.63     WC03       XX        1 -57.8985 -24.5804    42.34    0.000   0.0000   1.0000   0.3000
  4.5845   93.537   149.10     EE02       XX        1 -57.8985 -24.5804    42.34    0.000   0.0000   1.0000   0.3000
  4.5480   94.938   149.41     CC05       XX        1 -57.8985 -24.5804    42.34    0.000   0.0000   1.0000   0.3000
  4.5607   94.477   149.47     CC07       XX        1 -57.8985 -24.5804    42.34    0.000   0.0000   1.0000   0.3000
  5.8613   73.874   356.11     WC01       XX        2  69.5227 -144.3390    16.20    0.000   0.0000   1.0000   0.3000
  5.7098   75.901   355.16     EE02       XX        2  69.5227 -144.3390    16.20    0.000   0.0000   1.0000   0.3000
  5.6852   76.229   355.96     CC08       XX        2  69.5227 -144.3390    16.20    0.000   0.0000   1.0000   0.3000
  5.5471   78.076   355.33     EE04       XX        2  69.5227 -144.3390    16.20    0.000   0.0000   1.0000   0.3000
  5.7540   75.311   355.50     EC02       XX        2  69.5227 -144.3390    16.20    0.000   0.0000   1.0000   0.3000
  5.7782   74.977   355.82     CC04       XX        2  69.5227 -144.3390    16.20    0.000   0.0000   1.0000   0.3000
  5.6305   76.954   355.28     EE03       XX        2  69.5227 -144.3390    16.20    0.000   0.0000   1.0000   0.3000
  5.6862   76.215   356.32     WC04       XX        2  69.5227 -144.3390    16.20    0.000   0.0000   1.0000   0.3000
  5.7088   75.915   355.93     CC07       XX        2  69.5227 -144.3390    16.20    0.000   0.0000   1.0000   0.3000
  5.6401   76.830   355.67     EC04       XX        2  69.5227 -144.3390    16.20    0.000   0.0000   1.0000   0.3000
  6.5912   63.905   260.29     CC01       XX        3 -10.5485 163.3380    10.00    0.000   0.0000   1.0000   0.3000
  6.5494   64.476   262.23     EE04       XX        3 -10.5485 163.3380    10.00    0.000   0.0000   1.0000   0.3000
  6.6274   63.408   260.85     CC04       XX        3 -10.5485 163.3380    10.00    0.000   0.0000   1.0000   0.3000
  6.7374   61.886   261.56     WC04       XX        3 -10.5485 163.3380    10.00    0.000   0.0000   1.0000   0.3000
  6.6459   63.149   261.17     CC06       XX        3 -10.5485 163.3380    10.00    0.000   0.0000   1.0000   0.3000
  6.6639   62.884   261.50     CC08       XX        3 -10.5485 163.3380    10.00    0.000   0.0000   1.0000   0.3000
  8.1741   41.883   245.90     CC06       XX        4 -20.3958 -173.4670    10.00    0.000   0.0000   1.0000   0.3000
  8.1893   41.668   246.19     CC07       XX        4 -20.3958 -173.4670    10.00    0.000   0.0000   1.0000   0.3000
  8.0942   43.064   244.31     CC01       XX        4 -20.3958 -173.4670    10.00    0.000   0.0000   1.0000   0.3000
  8.2423   40.904   245.35     WC03       XX        4 -20.3958 -173.4670    10.00    0.000   0.0000   1.0000   0.3000
  8.0483   43.707   246.71     EE02       XX        4 -20.3958 -173.4670    10.00    0.000   0.0000   1.0000   0.3000
  8.1647   42.014   247.32     EC04       XX        4 -20.3958 -173.4670    10.00    0.000   0.0000   1.0000   0.3000
  8.3084   39.888   246.86     WC05       XX        4 -20.3958 -173.4670    10.00    0.000   0.0000   1.0000   0.3000
  8.3108   39.854   245.28     WW03       XX        4 -20.3958 -173.4670    10.00    0.000   0.0000   1.0000   0.3000
  8.1595   42.086   245.60     CC05       XX        4 -20.3958 -173.4670    10.00    0.000   0.0000   1.0000   0.3000
  8.1470   42.294   245.31     CC04       XX        4 -20.3958 -173.4670    10.00    0.000   0.0000   1.0000   0.3000
  7.7626   47.749     7.30     WC03       XX        5  41.8105 -126.8620    10.00    0.000   0.0000   1.0000   0.3000
  7.6052   49.932     4.29     EE04       XX        5  41.8105 -126.8620    10.00    0.000   0.0000   1.0000   0.3000
  7.6868   48.797     4.29     EE03       XX        5  41.8105 -126.8620    10.00    0.000   0.0000   1.0000   0.3000
  7.6825   48.854     5.39     EC04       XX        5  41.8105 -126.8620    10.00    0.000   0.0000   1.0000   0.3000
  7.6475   49.342     7.54     WC05       XX        5  41.8105 -126.8620    10.00    0.000   0.0000   1.0000   0.3000
  7.8091   47.091     6.05     CC04       XX        5  41.8105 -126.8620    10.00    0.000   0.0000   1.0000   0.3000
  7.7659   47.698     4.07     EE02       XX        5  41.8105 -126.8620    10.00    0.000   0.0000   1.0000   0.3000
  8.7044   33.349   319.29     CC06       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  8.7644   32.126   322.27     WW03       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  8.6829   33.779   317.60     EC02       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  8.6344   34.672   319.62     EC04       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  8.6857   33.726   320.13     CC08       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  8.7874   31.613   318.45     WC01       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  8.7935   31.466   320.79     WW02       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  8.6260   34.821   316.96     EE02       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  8.6517   34.355   321.48     CC11       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  8.5902   35.426   318.33     EE03       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  8.7428   32.573   317.43     CC02       XX        6  19.3993 -155.2770     0.27    0.000   0.0000   1.0000   0.3000
  5.2140   82.293   287.54     CC02       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  5.2090   82.356   287.76     CC06       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  5.2063   82.389   287.87     CC08       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  5.2107   82.334   287.71     CC05       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  5.2122   82.315   287.66     CC04       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  5.0280   84.677   287.75     EE04       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  5.0537   84.353   287.49     EE02       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  5.1330   83.339   287.80     EC04       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  5.0496   84.405   287.63     EE03       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  5.2084   82.364   287.81     CC07       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  5.3019   81.168   287.62     WC01       XX        7  16.8044 146.8390    55.00    0.000   0.0000   1.0000   0.3000
  8.7431   32.567   317.44     CC02       XX        8  19.3977 -155.2690     0.18    0.000   0.0000   1.0000   0.3000
  8.6521   34.349   321.49     CC11       XX        8  19.3977 -155.2690     0.18    0.000   0.0000   1.0000   0.3000
  8.7228   32.966   318.45     CC04       XX        8  19.3977 -155.2690     0.18    0.000   0.0000   1.0000   0.3000
  8.6960   33.524   319.73     CC07       XX        8  19.3977 -155.2690     0.18    0.000   0.0000   1.0000   0.3000
  7.0530   57.545   255.42     CC11       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  7.0042   58.215   253.37     WC01       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  6.8482   60.370   254.62     EE02       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  6.9650   58.751   255.15     EC04       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  7.0819   57.116   254.78     WC04       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  6.9361   59.158   253.66     CC02       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  7.1237   56.556   255.22     WC05       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  7.1422   56.313   254.38     WW03       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  6.9197   59.380   253.43     CC01       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  6.9878   58.430   254.42     CC06       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  7.0988   56.895   253.73     WW02       XX        9 -16.3942 168.2840    10.00    0.000   0.0000   1.0000   0.3000
  7.5132   46.282   250.70     WC03       XX       10 -17.9328 -179.8570   633.22    0.000   0.0000   1.0000   0.3000
  7.4264   47.558   252.19     EC04       XX       10 -17.9328 -179.8570   633.22    0.000   0.0000   1.0000   0.3000
  7.3152   49.210   251.54     EE02       XX       10 -17.9328 -179.8570   633.22    0.000   0.0000   1.0000   0.3000
