-140	1	-0.35200458765
-139.96	1	-0.168837234378
-139.92	1	0.0756429061294
-139.88	1	0.362234324217
-139.84	1	0.627390146255
-139.8	1	0.774396240711
-139.76	1	0.704424977303
-139.72	1	0.35590299964
-139.68	1	-0.264738082886
-139.64	1	-1.0756405592
-139.6	1	-1.94088149071
-139.56	1	-2.71384263039
-139.52	1	-3.28548765182
-139.48	1	-3.61777424812
-139.44	1	-3.74796938896
-139.4	1	-3.76215791702
-139.36	1	-3.74931550026
-139.32	1	-3.75611233711
-139.28	1	-3.76207661629
-139.24	1	-3.68612599373
-139.2	1	-3.42176151276
-139.16	1	-2.88597536087
-139.12	1	-2.06149721146
-139.08	1	-1.01510679722
-139.04	1	0.11489571631
-139	1	1.15638840199
-138.96	1	1.9514452219
-138.92	1	2.39728236198
-138.88	1	2.46755409241
-138.84	1	2.21006917953
-138.8	1	1.72604835033
-138.76	1	1.14075744152
-138.72	1	0.575401306152
-138.68	1	0.126298055053
-138.64	1	-0.147235020995
-138.6	1	-0.227843388915
-138.56	1	-0.139464482665
-138.52	1	0.0587361641228
-138.48	1	0.284902364016
-138.44	1	0.453567922115
-138.4	1	0.49823781848
-138.36	1	0.390945851803
-138.32	1	0.151017725468
-138.28	1	-0.162338525057
-138.24	1	-0.472685605288
-138.2	1	-0.716419041157
-138.16	1	-0.867697000504
-138.12	1	-0.9467202425
-138.08	1	-1.00630736351
-138.04	1	-1.10154426098
-138	1	-1.25559997559
-137.96	1	-1.43776404858
-137.92	1	-1.56534135342
-137.88	1	-1.53082001209
-137.84	1	-1.24445748329
-137.8	1	-0.67479878664
-137.76	1	0.130176976323
-137.72	1	1.05102133751
-137.68	1	1.93152010441
-137.64	1	2.62680768967
-137.6	1	3.0463848114
-137.56	1	3.17619585991
-137.52	1	3.07314109802
-137.48	1	2.83668041229
-137.44	1	2.57064557076
-137.4	1	2.35069584846
-137.36	1	2.20835590363
-137.32	1	2.13430261612
-137.28	1	2.09523391724
-137.24	1	2.05417251587
-137.2	1	1.98498404026
-137.16	1	1.87670218945
-137.12	1	1.72944152355
-137.08	1	1.54763197899
-137.04	1	1.33642780781
-137	1	1.10381746292
-136.96	1	0.866351664066
-136.92	1	0.653257668018
-136.88	1	0.503979444504
-136.84	1	0.457523941994
-136.8	1	0.536989808083
-136.76	1	0.736092805862
-136.72	1	1.01485431194
-136.68	1	1.30810511112
-136.64	1	1.54479277134
-136.6	1	1.67091226578
-136.56	1	1.66680335999
-136.52	1	1.5516076088
-136.48	1	1.37310731411
-136.44	1	1.18753325939
-136.4	1	1.03812241554
-136.36	1	0.941572606564
-136.32	1	0.887610137463
-136.28	1	0.850812375546
-136.24	1	0.808247864246
-136.2	1	0.754098176956
-136.16	1	0.704238593578
-136.12	1	0.688933610916
-136.08	1	0.737660288811
-136.04	1	0.863920211792
-136	1	1.05789709091
-135.96	1	1.29084074497
-135.92	1	1.52925801277
-135.88	1	1.75202488899
-135.84	1	1.96194326878
-135.8	1	2.18581318855
-135.76	1	2.46261119843
-135.72	1	2.82516026497
-135.68	1	3.28395056725
-135.64	1	3.82096910477
-135.6	1	4.39672708511
-135.56	1	4.96743535995
-135.52	1	5.50441408157
-135.48	1	6.00668382645
-135.44	1	6.50075721741
-135.4	1	7.02756500244
-135.36	1	7.62247037888
-135.32	1	8.29740715027
-135.28	1	9.03320217133
-135.24	1	9.78540039062
-135.2	1	10.5007667542
-135.16	1	11.1368532181
-135.12	1	11.6758747101
-135.08	1	12.1268939972
-135.04	1	12.5156726837
-135	1	12.8669958115
-134.96	1	13.1874475479
-134.92	1	13.4561729431
-134.88	1	13.6277198792
-134.84	1	13.6460371017
-134.8	1	13.4645357132
-134.76	1	13.0649785995
-134.72	1	12.4688234329
-134.68	1	11.7371807098
-134.64	1	10.959148407
-134.6	1	10.2313976288
-134.56	1	9.63386821747
-134.52	1	9.20746040344
-134.48	1	8.93947410583
-134.44	1	8.76162528992
-134.4	1	8.56336116791
-134.36	1	8.21990013123
-134.32	1	7.63016366959
-134.28	1	6.75550985336
-134.24	1	5.64757013321
-134.2	1	4.45409488678
-134.16	1	3.39646053314
-134.12	1	2.72052764893
-134.08	1	2.63164329529
-134.04	1	3.23159337044
-134	1	4.47703886032
-133.96	1	6.17426633835
-133.92	1	8.01481342316
-133.88	1	9.64382457733
-133.84	1	10.7424182892
-133.8	1	11.100438118
-133.76	1	10.6589269638
-133.72	1	9.51134109497
-133.68	1	7.86573791504
-133.64	1	5.98222446442
-133.6	1	4.10664987564
-133.56	1	2.42095136642
-133.52	1	1.02289330959
-133.48	1	-0.0633082911372
-133.44	1	-0.855040669441
-133.4	1	-1.37411093712
-133.36	1	-1.62053406239
-133.32	1	-1.56748235226
-133.28	1	-1.17806220055
-133.24	1	-0.435366123915
-133.2	1	0.628093600273
-133.16	1	1.9151045084
-133.12	1	3.270434618
-133.08	1	4.50869321823
-133.04	1	5.4544711113
-133	1	5.98150920868
-132.96	1	6.03840351105
-132.92	1	5.65368175507
-132.88	1	4.92066192627
-132.84	1	3.96918654442
-132.8	1	2.93465018272
-132.76	1	1.93377268314
-132.72	1	1.05225884914
-132.68	1	0.344006866217
-132.64	1	-0.162748128176
-132.6	1	-0.458250910044
-132.56	1	-0.547382175922
-132.52	1	-0.450121998787
-132.48	1	-0.204084187746
-132.44	1	0.134716033936
-132.4	1	0.496056884527
-132.36	1	0.805429458618
-132.32	1	0.997820317745
-132.28	1	1.03146338463
-132.24	1	0.897562682629
-132.2	1	0.623034775257
-132.16	1	0.26547113061
-132.12	1	-0.0985772907734
-132.08	1	-0.389437139034
-132.04	1	-0.540999114513
-132	1	-0.514862477779
-131.96	1	-0.30882063508
-131.92	1	0.0425745658576
-131.88	1	0.476153045893
-131.84	1	0.915634036064
-131.8	1	1.29065620899
-131.76	1	1.55385482311
-131.72	1	1.6903911829
-131.68	1	1.71640264988
-131.64	1	1.66678678989
-131.6	1	1.57693231106
-131.56	1	1.46587264538
-131.52	1	1.32819235325
-131.48	1	1.13858580589
-131.44	1	0.867597103119
-131.4	1	0.501751065254
-131.36	1	0.0588437207043
-131.32	1	-0.40939989686
-131.28	1	-0.829935193062
-131.24	1	-1.13215839863
-131.2	1	-1.27340042591
-131.16	1	-1.25526058674
-131.12	1	-1.12309002876
-131.08	1	-0.947815597057
-131.04	1	-0.796682536602
-131	1	-0.704642593861
-130.96	1	-0.658427119255
-130.92	1	-0.600674927235
-130.88	1	-0.453603416681
-130.84	1	-0.153695002198
-130.8	1	0.315962910652
-130.76	1	0.908804774284
-130.72	1	1.52101325989
-130.68	1	2.02000141144
-130.64	1	2.28573775291
-130.6	1	2.25049805641
-130.56	1	1.92273628712
-130.52	1	1.38633298874
-130.48	1	0.775218307972
-130.44	1	0.232167556882
-130.4	1	-0.13392829895
-130.36	1	-0.277780741453
-130.32	1	-0.224983647466
-130.28	1	-0.0557484105229
-130.24	1	0.127589330077
-130.2	1	0.236771896482
-130.16	1	0.224739283323
-130.12	1	0.0953326746821
-130.08	1	-0.10552046448
-130.04	1	-0.311517506838
-130	1	-0.461082726717
-129.96	1	-0.516744196415
-129.92	1	-0.473321348429
-129.88	1	-0.354645848274
-129.84	1	-0.202518999577
-129.8	1	-0.0633349940181
-129.76	1	0.0233196690679
-129.72	1	0.0320392176509
-129.68	1	-0.0448987744749
-129.64	1	-0.196960240602
-129.6	1	-0.397292882204
-129.56	1	-0.607658207417
-129.52	1	-0.787022173405
-129.48	1	-0.90312153101
-129.44	1	-0.944262742996
-129.4	1	-0.926872074604
-129.36	1	-0.894481003284
-129.32	1	-0.906398057938
-129.28	1	-1.01836109161
-129.24	1	-1.26138162613
-129.2	1	-1.62653326988
-129.16	1	-2.06180953979
-129.12	1	-2.48283720016
-129.08	1	-2.79399132729
-129.04	1	-2.91283106804
-129	1	-2.78999710083
-128.96	1	-2.41913032532
-128.92	1	-1.83536529541
-128.88	1	-1.10469400883
-128.84	1	-0.308389812708
-128.8	1	0.473440170288
-128.76	1	1.17650949955
-128.72	1	1.76368677616
-128.68	1	2.23173379898
-128.64	1	2.61165332794
-128.6	1	2.96074914932
-128.56	1	3.34601783752
-128.52	1	3.82161045074
-128.48	1	4.40684366226
-128.44	1	5.07320404053
-128.4	1	5.74732732773
-128.36	1	6.331594944
-128.32	1	6.73656225204
-128.28	1	6.91329479218
-128.24	1	6.87198877335
-128.2	1	6.67758750916
-128.16	1	6.42215681076
-128.12	1	6.18379831314
-128.08	1	5.988509655
-128.04	1	5.7912607193
-128	1	5.48560333252
-127.96	1	4.93988895416
-127.92	1	4.04769659042
-127.88	1	2.77437520027
-127.84	1	1.18312501907
-127.8	1	-0.568405985832
-127.76	1	-2.25962281227
-127.72	1	-3.65626907349
-127.68	1	-4.56273412704
-127.64	1	-4.8634095192
-127.6	1	-4.54398107529
-127.56	1	-3.68975281715
-127.52	1	-2.4637029171
-127.48	1	-1.07043504715
-127.44	1	0.286000996828
-127.4	1	1.44204652309
-127.36	1	2.30437493324
-127.32	1	2.86287999153
-127.28	1	3.1833589077
-127.24	1	3.38107085228
-127.2	1	3.58176922798
-127.16	1	3.88128995895
-127.12	1	4.31617116928
-127.08	1	4.85466432571
-127.04	1	5.41084098816
-127	1	5.87622451782
-126.96	1	6.15711450577
-126.92	1	6.20408678055
-126.88	1	6.02383708954
-126.84	1	5.67087936401
-126.8	1	5.22468471527
-126.76	1	4.76277780533
-126.72	1	4.34045314789
-126.68	1	3.98343658447
-126.64	1	3.69324278831
-126.6	1	3.45971059799
-126.56	1	3.27311062813
-126.52	1	3.13036894798
-126.48	1	3.03429460526
-126.44	1	2.98893094063
-126.4	1	2.99601793289
-126.36	1	3.05606508255
-126.32	1	3.17398738861
-126.28	1	3.365660429
-126.24	1	3.66021609306
-126.2	1	4.09444522858
-126.16	1	4.69941759109
-126.12	1	5.48370933533
-126.08	1	6.41995334625
